"p","omega","delta","mu_e","mu_ql","mu_el","mu_qn","mu_en","mu_qa","mu_ea","mu_h","beta_nh","beta_hl","beta_hn","tau","lambda_l","lambda_n","lambda_a","alpha","f_l","f_n","f_a","kappa","c","Tf","obsprob","T_min_l","gamma","E0","QL0","EL_s0","EL_i0","QN_s0","QN_i0","EN_s0","EN_i0","QA_s0","QA_i0","EA0","H_s0","H_i0"
2000,20.6861778267015,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.28517817409567,16.7714342052565,0.0872190696889624,0.548155710617654,0.628179448439326,0.901933657205206,0.0684653140996661,0.00810235130744709,0.0867180641501258,0.4,4,4.23578186035156,0.212500536602733,6.6983584647352,56.640625,82.421875,23.828125,49.609375,91.015625,30.078125,67.578125,87.890625,41.015625,3.515625,75.390625,0.134765625,0.373046875
2000,22.9056503848053,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.314639680378354,18.5799797640373,0.096186170829675,0.608279044772803,0.566184869102215,0.955807012903634,0.0622279047012623,0.00893136886728181,0.0959143460152592,0.4,4,3.81710998535156,0.191366062099897,6.6983584647352,6.640625,32.421875,73.828125,99.609375,41.015625,80.078125,17.578125,37.890625,91.015625,53.515625,25.390625,0.384765625,0.123046875
2000,20.1313096871756,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.307274303807683,19.0321161537325,0.0849772944037843,0.563186544156441,0.581683513936492,0.969275351828241,0.0669059617500651,0.00830960569740577,0.0890171346164092,0.4,4,4.34044982910156,0.196649680725606,6.6983584647352,94.140625,69.921875,61.328125,87.109375,28.515625,42.578125,80.078125,50.390625,28.515625,66.015625,12.890625,0.322265625,0.435546875
2000,22.3507822452793,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.277812797524999,17.2235705949517,0.0939443955444969,0.623309878311591,0.643678093273604,0.915401996129813,0.0606685523516614,0.00748058813757106,0.0982134164815426,0.4,4,3.92177795410156,0.217784155228442,6.6983584647352,44.140625,19.921875,11.328125,37.109375,78.515625,92.578125,30.078125,0.390625,78.515625,16.015625,62.890625,0.072265625,0.185546875
2000,21.2410459662275,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.322005056949025,16.3192978155613,0.0984279461148532,0.593248211234016,0.67467538294216,0.996212029677454,0.0575498476524595,0.00872411447732313,0.0936152755489759,0.4,4,4.13111389160156,0.22835139247986,6.6983584647352,69.140625,44.921875,86.328125,12.109375,3.515625,17.578125,5.078125,75.390625,53.515625,41.015625,87.890625,0.447265625,0.060546875
2000,23.4605185243312,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.292543550666341,18.1278433743421,0.0894608449741406,0.653371545389166,0.612680803605048,0.942338673979027,0.0637872570508633,0.00789509691748842,0.0844189936838424,0.4,4,4.54978576660156,0.207216917977024,6.6983584647352,19.140625,94.921875,36.328125,62.109375,53.515625,67.578125,55.078125,25.390625,3.515625,91.015625,37.890625,0.197265625,0.310546875
2000,20.9636118964645,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.274130109239663,17.4496387897993,0.0928235079019078,0.585732794464622,0.589432836353631,0.94907284344133,0.0661262855752647,0.00820597850242643,0.0993629517146843,0.4,4,3.97411193847656,0.230993201792715,6.6983584647352,50.390625,51.171875,5.078125,43.359375,59.765625,36.328125,23.828125,6.640625,72.265625,97.265625,6.640625,0.478515625,0.466796875
2000,23.1830844545683,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.303591615522347,19.2581843485802,0.0838564067611952,0.645856128619772,0.651427415690743,0.895199487742903,0.0598888761768609,0.00903499606226115,0.0901666698495508,0.4,4,4.39278381347656,0.209858727289879,6.6983584647352,0.390625,1.171875,55.078125,93.359375,9.765625,86.328125,73.828125,56.640625,22.265625,47.265625,56.640625,0.228515625,0.216796875
2000,22.0733481755164,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.288860862381005,18.3539115691897,0.0883399573315515,0.555671127387047,0.620430126022187,0.976009521290544,0.0567701714776591,0.00779146972250908,0.0855685289169841,0.4,4,4.60211975097656,0.199291490038461,6.6983584647352,75.390625,26.171875,30.078125,68.359375,84.765625,11.328125,98.828125,31.640625,47.265625,22.265625,81.640625,0.353515625,0.091796875
2000,24.2928207336201,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.31832236866369,16.5453660104089,0.0973070584722641,0.615794461542197,0.558435546685076,0.922136165592117,0.0630075808760628,0.00862048728234379,0.0947648107821176,0.4,4,4.18344787597656,0.220425964541297,6.6983584647352,25.390625,76.171875,80.078125,18.359375,34.765625,61.328125,48.828125,81.640625,97.265625,72.265625,31.640625,0.103515625,0.341796875
2000,21.5184800359904,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.296226238951676,17.9017751794945,0.0816146314760171,0.570701960925835,0.573934191519353,0.935604504516724,0.05832952382726,0.00882774167230247,0.0878675993832675,0.4,4,4.49745178222656,0.215142345915588,6.6983584647352,62.890625,13.671875,92.578125,5.859375,47.265625,23.828125,61.328125,19.140625,34.765625,59.765625,19.140625,0.166015625,0.154296875
2000,23.7379525940942,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.266764732668992,19.7103207382754,0.0905817326167297,0.630825295080985,0.635928770856465,0.989477860215151,0.0645669332256637,0.00799872411246775,0.0970638812484009,0.4,4,4.07877990722656,0.194007871412752,6.6983584647352,12.890625,63.671875,42.578125,55.859375,97.265625,73.828125,11.328125,69.140625,84.765625,9.765625,69.140625,0.416015625,0.404296875
2000,20.4087437569385,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.310956992093018,18.8060479588849,0.095065283187086,0.60076362800341,0.666926060525021,0.90866782666751,0.0676856379248656,0.00841323289238511,0.0924657403158342,0.4,4,3.86944396972656,0.20457510866417,6.6983584647352,87.890625,88.671875,67.578125,80.859375,22.265625,48.828125,36.328125,44.140625,59.765625,34.765625,94.140625,0.041015625,0.279296875
2000,22.6282163150423,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.281495485810334,16.9975024001041,0.0860981820463734,0.660886962158559,0.604931481187909,0.962541182365937,0.0614482285264619,0.0075842153325504,0.0832694584507007,0.4,4,4.28811584472656,0.225709583167006,6.6983584647352,37.890625,38.671875,17.578125,30.859375,72.265625,98.828125,86.328125,94.140625,9.765625,84.765625,44.140625,0.291015625,0.029296875
2000,20.8595741203034,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.280114477703333,17.9865507525624,0.0971669475169405,0.564125971252615,0.600088154677197,0.971800665376604,0.0584269833491101,0.00904794946163357,0.0888734427122664,0.4,4,4.30774108886719,0.199621716202567,6.6983584647352,94.921875,69.140625,13.671875,22.265625,23.046875,83.984375,85.546875,7.421875,38.671875,41.796875,16.796875,0.130859375,0.072265625
2000,23.0790466784071,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.309575983986018,19.7950963113432,0.0881998463762279,0.624249305407765,0.662082734014309,0.917927309678177,0.0646643927475138,0.00821893190179885,0.0980697245773999,0.4,4,3.88906921386719,0.220756190705403,6.6983584647352,44.921875,19.140625,63.671875,72.265625,73.046875,33.984375,35.546875,57.421875,88.671875,91.796875,66.796875,0.380859375,0.322265625
2000,21.9693103993553,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.265383724561991,18.8908235319528,0.0837162958058716,0.59418763833019,0.631085444345753,0.998737343225818,0.0677830974467157,0.00863344068171621,0.0934715836448332,0.4,4,4.09840515136719,0.231323427956821,6.6983584647352,69.921875,44.140625,38.671875,97.265625,48.046875,58.984375,10.546875,32.421875,63.671875,66.796875,91.796875,0.005859375,0.447265625
2000,24.188782957459,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.294845230844676,17.082277973172,0.0926833969465842,0.65431097248534,0.569090865008642,0.944863987527391,0.0615456880483119,0.00780442312188149,0.0842753017796997,0.4,4,4.51707702636719,0.210188953453985,6.6983584647352,19.921875,94.140625,88.671875,47.265625,98.046875,8.984375,60.546875,82.421875,13.671875,16.796875,41.796875,0.255859375,0.197265625
2000,21.4144422598293,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.316941360556689,17.5344143628672,0.0859580710910497,0.579156804791403,0.58458950984292,0.931395648602784,0.0662237450971147,0.00801167751184017,0.100368795043683,0.4,4,3.99373718261719,0.204905334828276,6.6983584647352,82.421875,6.640625,76.171875,34.765625,85.546875,71.484375,48.046875,19.921875,51.171875,4.296875,4.296875,0.443359375,0.259765625
2000,23.6339148179331,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.287479854274004,19.342959921648,0.0949251722317623,0.639280138946553,0.646584089180031,0.985269004301211,0.059986335698711,0.00884069507167489,0.0911725131785498,0.4,4,4.41240905761719,0.226039809331112,6.6983584647352,32.421875,56.640625,26.171875,84.765625,35.546875,21.484375,98.046875,69.921875,1.171875,54.296875,54.296875,0.193359375,0.009765625
2000,20.3047059807774,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.302210607415347,18.4386871422576,0.090441621661406,0.549095137713828,0.677581378848587,0.90445897075357,0.0568676309995091,0.00759716873192281,0.0865743722459831,0.4,4,4.20307312011719,0.215472572079694,6.6983584647352,57.421875,81.640625,51.171875,59.765625,60.546875,96.484375,73.046875,44.921875,26.171875,79.296875,79.296875,0.318359375,0.134765625
2000,22.5241785388812,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.272749101132662,16.6301415834768,0.0814745205206934,0.609218471868978,0.615586799511475,0.958332326451998,0.0631050403979129,0.00842618629175753,0.0957706541111165,0.4,4,3.78440124511719,0.194338097576858,6.6983584647352,7.421875,31.640625,1.171875,9.765625,10.546875,46.484375,23.046875,94.921875,76.171875,29.296875,29.296875,0.068359375,0.384765625
2000,21.6918763295923,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.29116254255934,19.1168917268004,0.0960460598743514,0.556610554483222,0.592338832260058,0.938129818065087,0.0670034212719152,0.00852981348673687,0.0877239074791248,0.4,4,4.46474304199219,0.21283076276684,6.6983584647352,63.671875,12.890625,32.421875,91.015625,4.296875,52.734375,54.296875,63.671875,44.921875,35.546875,23.046875,0.349609375,0.353515625
2000,23.9113488876961,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.320624048842024,17.3083461680196,0.0870789587336388,0.616733888638371,0.65433341159717,0.992003173763515,0.0607660118735115,0.00770079592690215,0.0969201893442582,0.4,4,4.04607116699219,0.191696288264004,6.6983584647352,13.671875,62.890625,82.421875,41.015625,54.296875,2.734375,4.296875,13.671875,94.921875,85.546875,73.046875,0.099609375,0.103515625
2000,20.5821400505404,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.276431789417998,16.4040733886292,0.0825954081632825,0.586672221560797,0.623336121928614,0.911193140215873,0.0576473071743096,0.00894432226665423,0.0923220484116915,0.4,4,3.83673522949219,0.202263525515422,6.6983584647352,88.671875,87.890625,7.421875,16.015625,29.296875,77.734375,29.296875,88.671875,69.921875,60.546875,98.046875,0.474609375,0.228515625
2000,22.8016126086442,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.305893295700682,18.21261894741,0.0915625093039951,0.646795555715946,0.561341542591503,0.965066495914301,0.0638847165727133,0.00811530470681951,0.083125766546558,0.4,4,4.25540710449219,0.223398000018258,6.6983584647352,38.671875,37.890625,57.421875,66.015625,79.296875,27.734375,79.296875,38.671875,19.921875,10.546875,48.046875,0.224609375,0.478515625
2000,20.0272719110145,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.313258672271353,19.5690281164956,0.089320734018817,0.571641388022009,0.576840187425781,0.951598156989694,0.0592066595239105,0.00749354153694348,0.0992192598105416,0.4,4,3.94140319824219,0.228681618643967,6.6983584647352,51.171875,50.390625,69.921875,53.515625,91.796875,90.234375,16.796875,51.171875,57.421875,23.046875,10.546875,0.037109375,0.041015625
2000,22.2467444691182,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.283797165988669,17.7604825577148,0.0982878351595296,0.631764722177159,0.638834766762892,0.897724801291267,0.0654440689223143,0.00832255909677819,0.0900229779454081,0.4,4,4.36007507324219,0.207547144141131,6.6983584647352,1.171875,0.390625,19.921875,3.515625,41.796875,40.234375,66.796875,1.171875,7.421875,73.046875,60.546875,0.287109375,0.291015625
2000,21.1370081900663,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.298527919130011,16.8562097783244,0.0938042845891733,0.541579720944434,0.669832056431448,0.978534834838908,0.0685627736215161,0.00790805031686083,0.0854248370128414,0.4,4,4.56941101074219,0.196979906889713,6.6983584647352,76.171875,25.390625,94.921875,28.515625,66.796875,65.234375,91.796875,76.171875,32.421875,98.046875,85.546875,0.162109375,0.416015625
2000,23.3564807481701,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.269066412847327,18.6647553371052,0.0848371834484607,0.601703055099584,0.607837477094336,0.92466147914048,0.0623253642231124,0.00873706787669555,0.0946211188779749,0.4,4,4.15073913574219,0.218114381392549,6.6983584647352,26.171875,75.390625,44.921875,78.515625,16.796875,15.234375,41.796875,26.171875,82.421875,48.046875,35.546875,0.412109375,0.166015625
2000,21.2757252249478,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.296686574987343,19.6820622139194,0.097727391338235,0.628007013792462,0.565216203800072,0.975167750107756,0.0619355261357122,0.00754535513443315,0.0882986750956956,0.4,4,3.91523620605469,0.211509858110413,6.6983584647352,60.546875,34.765625,85.546875,87.890625,13.671875,68.359375,1.171875,48.046875,66.796875,19.921875,63.671875,0.052734375,0.150390625
2000,23.4951977830516,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.267225068704659,17.8735166551386,0.0887602901975224,0.567883679637312,0.627210783137184,0.921294394409329,0.0681729355341159,0.00837437269426786,0.0974949569608291,0.4,4,4.33390808105469,0.190375383607577,6.6983584647352,10.546875,84.765625,35.546875,37.890625,63.671875,18.359375,51.171875,98.046875,16.796875,69.921875,13.671875,0.302734375,0.400390625
2000,20.1659889458959,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.311417328128685,16.9692438757482,0.0842767396271661,0.658068680870037,0.65820807280574,0.948231072258542,0.065054230834914,0.0079598639143505,0.0928968160282623,0.4,4,4.54324401855469,0.200942620858995,6.6983584647352,85.546875,59.765625,60.546875,12.890625,38.671875,93.359375,76.171875,23.046875,41.796875,94.921875,38.671875,0.177734375,0.275390625
2000,22.3854615039997,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.281955821846001,18.777789434529,0.0932438407678787,0.597945346714887,0.596213493468628,0.894357716560115,0.0588168214365103,0.00878888147418522,0.0837005341631289,0.4,4,4.12457214355469,0.222077095361831,6.6983584647352,35.546875,9.765625,10.546875,62.890625,88.671875,43.359375,26.171875,73.046875,91.796875,44.921875,88.671875,0.427734375,0.025390625
2000,20.7208570854219,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.27459044527533,19.2299258242242,0.0865185149123443,0.643037847331249,0.611712138302906,0.907826055484722,0.0634948784853131,0.00858162708422654,0.0997940274271124,0.4,4,4.43857604980469,0.22736071398754,6.6983584647352,73.046875,97.265625,23.046875,50.390625,76.171875,80.859375,63.671875,35.546875,29.296875,32.421875,51.171875,0.365234375,0.462890625
2000,22.9403296435257,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.304051951558014,17.4213802654434,0.0954856160530569,0.5829145131761,0.673706717640017,0.961699411183149,0.0572574690869094,0.00775260952439182,0.090597745561979,0.4,4,4.01990417480469,0.206226239484704,6.6983584647352,23.046875,47.265625,73.046875,0.390625,26.171875,30.859375,13.671875,85.546875,79.296875,82.421875,1.171875,0.115234375,0.212890625
2000,21.8305933644738,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.289321198416672,16.517107486053,0.0910020654827006,0.612976180253675,0.642709427971462,0.934762733333936,0.0603761737861112,0.0089961358641439,0.0859996046294122,0.4,4,3.81056823730469,0.195659002233286,6.6983584647352,98.046875,22.265625,48.046875,25.390625,51.171875,55.859375,38.671875,10.546875,54.296875,57.421875,26.171875,0.490234375,0.087890625
2000,24.0500659225775,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.318782704699356,18.3256530448338,0.082034964341988,0.552852846098525,0.58071484863435,0.988636089032363,0.066613583184515,0.00816711830430918,0.0951958864945457,0.4,4,4.22924011230469,0.216793476736122,6.6983584647352,48.046875,72.265625,98.046875,75.390625,1.171875,5.859375,88.671875,60.546875,4.296875,7.421875,76.171875,0.240234375,0.337890625
2000,20.4434230156589,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.30773463984335,17.1953120705958,0.0943647284104678,0.620491597023068,0.572965526217211,0.901091886022418,0.0627152023105126,0.00806349110932984,0.0894482103288373,0.4,4,4.07223815917969,0.19830081154614,6.6983584647352,79.296875,78.515625,66.796875,19.140625,7.421875,99.609375,32.421875,79.296875,73.046875,1.171875,69.921875,0.458984375,0.431640625
2000,22.6628955737627,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.278273133560666,19.0038576293766,0.0853976272697552,0.560368262867919,0.634960105554323,0.954965241720846,0.0564777929121089,0.00889250866916456,0.0986444921939708,0.4,4,4.49091003417969,0.219435286048976,6.6983584647352,29.296875,28.515625,16.796875,69.140625,57.421875,49.609375,82.421875,29.296875,23.046875,51.171875,19.921875,0.208984375,0.181640625
2000,21.5531592947108,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.322465392984692,18.0995848499862,0.0809140766993989,0.650553264100643,0.665957395222879,0.928028563871632,0.0595964976113108,0.00764898232941248,0.094046351261404,0.4,4,4.28157409667969,0.230002523300394,6.6983584647352,54.296875,3.515625,91.796875,94.140625,32.421875,74.609375,57.421875,54.296875,48.046875,76.171875,44.921875,0.333984375,0.056640625
2000,23.7726318528146,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.293003886702008,16.2910392912054,0.0898811778401115,0.590429929945493,0.603962815885767,0.98190191957006,0.0658339070097145,0.0084779998892472,0.0848500693962705,0.4,4,3.86290222167969,0.208868048797558,6.6983584647352,4.296875,53.515625,41.796875,44.140625,82.421875,24.609375,7.421875,4.296875,98.046875,26.171875,94.921875,0.083984375,0.306640625
2000,22.1080274342367,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.270907756989995,17.647448460291,0.0876394025549333,0.635522430561856,0.619461460720045,0.995370258494666,0.0611558499609117,0.00909976305912323,0.100943562660254,0.4,4,4.38624206542969,0.203584430171849,6.6983584647352,91.796875,41.015625,29.296875,31.640625,94.921875,62.109375,94.921875,91.796875,35.546875,38.671875,57.421875,0.146484375,0.244140625
2000,24.3274999923405,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.300369263272679,19.4559940190718,0.096606503695646,0.575399096406706,0.681456040057156,0.941496902796239,0.0673932593593154,0.00827074549928852,0.0917472807951207,0.4,4,3.96757019042969,0.224718904674685,6.6983584647352,41.796875,91.015625,79.296875,81.640625,44.921875,12.109375,44.921875,41.796875,85.546875,88.671875,7.421875,0.396484375,0.494140625
2000,20.9982911551849,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.285638510131337,18.5517212396814,0.0921229531252896,0.605460763484281,0.650458750388601,0.968433580645453,0.0642745546601136,0.00868525427920588,0.0871491398625539,0.4,4,4.17690612792969,0.214151667423267,6.6983584647352,66.796875,66.015625,4.296875,56.640625,69.921875,87.109375,19.921875,66.796875,60.546875,63.671875,32.421875,0.021484375,0.369140625
2000,23.2177637132886,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.315100016414021,16.7431756809006,0.083155851984577,0.545337429329131,0.588464171051489,0.914560224947025,0.0580371452617098,0.00785623671937116,0.0963454217276874,0.4,4,4.59557800292969,0.193017192920431,6.6983584647352,16.796875,16.015625,54.296875,6.640625,19.921875,37.109375,69.921875,16.796875,10.546875,13.671875,82.421875,0.271484375,0.119140625
2000,22.038668916796,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.286559182202671,17.1387950218839,0.0845569615378134,0.55848940867557,0.636897436158607,0.976851292473332,0.0660288260534146,0.00824483870054369,0.0920346646034061,0.4,4,4.55632751464844,0.201603073187208,6.6983584647352,33.984375,30.078125,68.359375,83.203125,71.484375,7.421875,77.734375,2.734375,33.984375,30.859375,93.359375,0.466796875,0.376953125
2000,24.2581414748998,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.316020688485355,18.9473405806647,0.093524062678526,0.61861274283072,0.574902856821496,0.922977936774904,0.0597914166550109,0.0090738562603784,0.0828383827382726,0.4,4,4.13765563964844,0.222737547690044,6.6983584647352,83.984375,80.078125,18.359375,33.203125,21.484375,57.421875,27.734375,52.734375,83.984375,80.859375,43.359375,0.216796875,0.126953125
2000,20.9289326377441,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.271828429061328,19.8516133600551,0.0980076132488823,0.588551075753145,0.605900146490052,0.949914614624118,0.056672711955809,0.00783032992062633,0.0874365236708393,0.4,4,3.92831970214844,0.212170310438626,6.6983584647352,8.984375,55.078125,93.359375,8.203125,96.484375,32.421875,2.734375,27.734375,58.984375,55.859375,18.359375,0.341796875,0.001953125
2000,23.1484051958479,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.00273972602739726,0.9,0.8,0.8,0.301289935344013,18.0430678012743,0.0890405121081697,0.648674409908295,0.667894725827163,0.896041258925691,0.0629101213542127,0.00865934748046104,0.0966328055359728,0.4,4,4.34699157714844,0.19103583593579,6.6983584647352,58.984375,5.078125,43.359375,58.203125,46.484375,82.421875,52.734375,77.734375,8.984375,5.859375,68.359375,0.091796875,0.251953125
