,"r","js",,"Relative err"
"632",0,0,0,"#DIV/0!"
"633",0,0,0,"#DIV/0!"
"634",0,0,0,"#DIV/0!"
"635",0,0,0,"#DIV/0!"
"636",0,0,0,"#DIV/0!"
"637",0,0,0,"#DIV/0!"
"638",0,0,0,"#DIV/0!"
"639",0.152551573322853,0.151629312284058,0.000922261038795,0.006045568844074
"640",0.381888188363519,0.379922564112348,0.001965624251171,0.005147119788108
"641",0.413677601929521,0.411725934187416,0.001951667742105,0.004717847263187
"642",0.810806270485045,0.803519201406743,0.007287069078302,0.00898743552383
"643",1.71285858916235,1.70466119429329,0.008197394869056,0.004785797800777
"644",2.79006222143653,2.77726394386264,0.012798277573895,0.004587093963555
"645",3.96991826262092,3.95111340115545,0.018804861465467,0.004736838448924
"646",5.15543432533741,5.13685984670883,0.01857447862858,0.003602893074846
"647",5.80835277479491,5.78063117954298,0.027721595251931,0.004772712045354
"648",6.23971573536983,6.20997454982717,0.029741185542664,0.004766432767774
"649",6.62121225768351,6.5897544149193,0.031457842764212,0.004751069976303
"650",6.9611165743263,6.92810794443358,0.033008629892723,0.004741858513685
"651",6.82915535275242,6.79599805001635,0.033157302736069,0.00485525676652
"652",6.32731319378945,6.29743219143711,0.02988100235234,0.00472254200751
"653",5.94136779569089,5.91376590964501,0.027601886045882,0.004645712400754
"654",5.65740301724873,5.63112002375419,0.026282993494538,0.004645770049333
"655",5.54126906546298,5.51348962914199,0.027779436320993,0.005013190298615
"656",5.73728494576062,5.71160839454387,0.025676551216747,0.00447538364566
"657",6.01984064120916,5.99298017681576,0.026860464393397,0.00446198927751
"658",6.37868593735038,6.35067505642655,0.028010880923827,0.004391324670777
"659",6.72154772997601,6.70836433544173,0.013183394534281,0.001961362927691
"660",6.01853396405932,5.99268744542496,0.025846518634357,0.004294487459688
"661",5.11807920940919,5.09591434444883,0.022164864960361,0.004330699868735
"662",4.33143526079948,4.31308665277902,0.018348608020459,0.004236149663027
"663",3.60099371068645,3.58621826890158,0.014775441784875,0.004103156787258
"664",2.94377033432829,2.92509748809971,0.018672846228581,0.00634317358621
"665",2.33326065080473,2.32323488270049,0.01002576810424,0.004296891605652
"666",1.70722996117547,1.7003130405792,0.006916920596266,0.004051545927359
"667",1.08304019222851,1.07852236929466,0.00451782293385,0.004171426846638
"668",0.840424943278776,0.836571095365798,0.003853847912978,0.004585594399356
"669",0.79547314872616,0.792102992825676,0.003370155900484,0.004236668334916
"670",0.432540392183,0.430664840881946,0.001875551301054,0.004336129838854
"671",0,0,0,"#DIV/0!"
"672",0,0,0,"#DIV/0!"
"673",0,0,0,"#DIV/0!"
"674",0,0,0,"#DIV/0!"
"675",0,0,0,"#DIV/0!"
"676",0,0,0,"#DIV/0!"
"677",0,0,0,"#DIV/0!"
"678",0,0,0,"#DIV/0!"
"679",0,0,0,"#DIV/0!"
"680",0,0,0,"#DIV/0!"
"681",0,0,0,"#DIV/0!"
"682",0,0,0,"#DIV/0!"
"683",0,0,0,"#DIV/0!"
"684",0,0,0,"#DIV/0!"
"685",0,0,0,"#DIV/0!"
"686",0,0,0,"#DIV/0!"
"687",0,0,0,"#DIV/0!"
"688",0,0,0,"#DIV/0!"
"689",0,0,0,"#DIV/0!"
"690",0,0,0,"#DIV/0!"
"691",0.00254119397141,0.002920149476267,-0.000378955504857,-0.149124981847286
"692",0.466643879073672,0.464667657593964,0.001976221479708,0.004234967109461
"693",0.787642157432856,0.784683060657699,0.002959096775157,0.003756905019917
"694",1.46024279762059,1.45888420625124,0.001358591369349,0.000930387310633
"695",1.78898942298838,1.78191097339732,0.007078449591064,0.00395667492502
"696",2.08986015498522,2.08166915818583,0.008190996799388,0.003919399477448
"697",2.39453604837763,2.38516846884158,0.009367579536046,0.003912064528071
"698",2.71651682507945,2.7039802261861,0.012536598893346,0.004614953523426
"699",3.24362323488458,3.23102933040354,0.012593904481036,0.003882665639335
"700",3.84108223594376,3.82615531777265,0.014926918171114,0.003886123038823
"701",4.43048419506522,4.41323315462796,0.01725104043726,0.003893714474024
"702",5.00131939648418,4.98194315988803,0.019376236596147,0.003874224991463
"703",5.35676445695572,5.33690545742866,0.019858999527063,0.003707275107323
"704",5.50285225448897,5.48175251626526,0.02109973822371,0.003834327590114
"705",5.64017103370861,5.61860725321458,0.021563780494033,0.003823249395303
"706",5.77475492763915,5.75273878421285,0.022016143426298,0.003812480997406
"707",5.8436334929429,5.82335787086049,0.020275622082409,0.003469694344605
"708",5.72097508973093,5.7001864114136,0.020788678317334,0.003633764872469
"709",5.6238254228083,5.60229276365135,0.021532659156952,0.003828827806358
"710",5.57229976347298,5.55123131623259,0.021068447240392,0.003780924956424
"711",5.51638371532317,5.49988091402338,0.016502801299791,0.002991597784242
"712",4.97326455826988,4.95496875481331,0.018295803456573,0.003678831729583
"713",4.36753392609535,4.35117567333509,0.016358252760258,0.003745420879852
"714",3.84952191630146,3.83532774102059,0.014194175280868,0.003687256648874
"715",3.38660552870715,3.3748394572176,0.011766071489546,0.003474296427443
"716",3.01764615779393,3.00378500972874,0.013861148065185,0.00459336427811
"717",2.72036044672132,2.71078202870558,0.00957841801574,0.003521010617282
"718",2.42049753427273,2.41090239959885,0.009595134673877,0.003964116690067
"719",2.11247487663059,2.10504086551373,0.007434011116861,0.00351910036853
"720",1.72458995479974,1.71988932110253,0.004700633697212,0.002725652949636
"721",1.12532620344427,1.12144598926534,0.00388021417893,0.003448079469806
"722",0.749344459472923,0.746306482149521,0.003037977323402,0.004054180003598
"723",0.126341825904092,0.125846147129778,0.000495678774314,0.003923314949481
"724",0,0,0,"#DIV/0!"
"725",0,0,0,"#DIV/0!"
"726",0,0,0,"#DIV/0!"
"727",0,0,0,"#DIV/0!"
"728",0,0,0,"#DIV/0!"
"729",0,0,0,"#DIV/0!"
"730",0,0,0,"#DIV/0!"
"731",0,0,0,"#DIV/0!"
"732",0,0,0,"#DIV/0!"
"733",0,0,0,"#DIV/0!"
"734",0,0,0,"#DIV/0!"
"735",0,0,0,"#DIV/0!"
"736",0,0,0,"#DIV/0!"
"737",0,0,0,"#DIV/0!"
"738",0,0,0,"#DIV/0!"
"739",0,0,0,"#DIV/0!"
"740",0,0,0,"#DIV/0!"
"741",0,0,0,"#DIV/0!"
"742",0,0,0,"#DIV/0!"
"743",0,0,0,"#DIV/0!"
"744",0.308982493268559,0.307758155773627,0.001224337494932,0.003962481763872
"745",0.664392481936375,0.662133802019525,0.00225867991685,0.003399616910575
"746",1.38187149789883,1.38036713760812,0.001504360290712,0.001088639785247
"747",1.97461176390061,1.96789828265901,0.006713481241603,0.003399899344437
"748",2.58659020802588,2.57818253536243,0.00840767266345,0.003250484996565
"749",3.22207255018293,3.21109811257338,0.010974437609549,0.003406018157141
"750",3.84236122708535,3.83217242459068,0.010188802494669,0.002651703442885
"751",4.19911126591614,4.18484286102466,0.014268404891477,0.003397958279242
"752",4.45359390470549,4.43851979292231,0.015074111783183,0.003384707296113
"753",4.68939378333744,4.67361100847484,0.015782774862604,0.003365632231331
"754",4.90857519255951,4.89213940282934,0.016435789730167,0.00334838300024
"755",5.01982120535104,5.00332794644055,0.01649325891049,0.003285626765533
"756",5.03741601062939,5.02092313938192,0.016492871247469,0.003274073694265
"757",5.06717345438665,5.05070500902366,0.016468445362991,0.003250025978237
"758",5.11378061163123,5.0973327573447,0.016447854286528,0.003216378553495
"759",5.06714659492718,5.05359824825428,0.013548346672905,0.002673762524745
"760",4.71702593826922,4.70179214217933,0.015233796089891,0.003229534093993
"761",4.40859428534168,4.39474490005523,0.01384938528645,0.003141451535356
"762",4.158178559097,4.14516583757359,0.013012721523414,0.003129428267323
"763",3.95148799117305,3.93922118915361,0.012266802019437,0.003104350069351
"764",3.77628895360976,3.76483056708821,0.011458386521549,0.003034298132985
"765",3.62359758667299,3.61264357567416,0.010954010998834,0.003022965640313
"766",3.48585005983477,3.47542849660385,0.010421563230916,0.00298967627753
"767",3.35684397991281,3.34687847818714,0.009965501725674,0.002968711618802
"768",3.0519762468175,3.0424293736578,0.009546873159703,0.003128095498665
"769",2.58552892025909,2.57772247237153,0.007806447887556,0.003019284691186
"770",2.1377274657716,2.13150616979692,0.006221295974679,0.002910238126371
"771",1.69726513078786,1.69231381700956,0.004951313778297,0.002917230601443
"772",1.22481269843411,1.2214345575776,0.003378140856515,0.002758087714827
"773",0.755887173378142,0.75358314870391,0.002304024674232,0.003048106589684
"774",0.278986496006837,0.278187164280098,0.000799331726739,0.002865126944063
"775",0,0,0,"#DIV/0!"
"776",0,0,0,"#DIV/0!"
"777",0,0,0,"#DIV/0!"
"778",0,0,0,"#DIV/0!"
"779",0,0,0,"#DIV/0!"
"780",0,0,0,"#DIV/0!"
"781",0,0,0,"#DIV/0!"
"782",0,0,0,"#DIV/0!"
"783",0,0,0,"#DIV/0!"
"784",0,0,0,"#DIV/0!"
"785",0,0,0,"#DIV/0!"
"786",0,0,0,"#DIV/0!"
"787",0,0,0,"#DIV/0!"
"788",0,0,0,"#DIV/0!"
"789",0,0,0,"#DIV/0!"
"790",0,0,0,"#DIV/0!"
"791",0,0,0,"#DIV/0!"
"792",0,0,0,"#DIV/0!"
"793",0,0,0,"#DIV/0!"
"794",0,0,0,"#DIV/0!"
"795",0.015661377168726,0.015555625257548,0.000105751911178,0.006752401786826
"796",0.402359413652448,0.401182770379819,0.001176643272629,0.002924358751664
"797",0.754144320904743,0.752107655775035,0.002036665129708,0.002700630467209
"798",1.37282425782178,1.37263586488552,0.000188392936256,0.000137230191835
"799",1.7504050329153,1.74540435973904,0.005000673176259,0.002856866315067
"800",2.1135599258705,2.10771307031973,0.005846855550767,0.002766354281797
"801",2.48167088950868,2.47460669052089,0.007064198987794,0.002846549483115
"802",2.8552808148379,2.84670594689669,0.008574867941209,0.003003160983903
"803",3.30462917024852,3.29526445205556,0.009364718192958,0.002833818171572
"804",3.77025694237091,3.75961350064608,0.010643441724827,0.002823001691268
"805",4.21802283666329,4.20613840111764,0.011884435545649,0.002817537032362
"806",4.64309728727676,4.63010239970754,0.012994887569221,0.002798754099947
"807",5.0014962417772,4.98758681112668,0.013909430650525,0.002781053904298
"808",5.29753319179872,5.28293807580485,0.01459511599387,0.002755077781573
"809",5.58270351027022,5.56769762880867,0.015005881461547,0.002687923769181
"810",5.86842790996889,5.85317227325868,0.015255636710212,0.002599612186476
"811",5.86930258828215,5.86196275954717,0.007339828734982,0.001250545294706
"812",5.06875996862072,5.05462382521364,0.014136143407081,0.002788876075133
"813",4.38271711414563,4.37102357303957,0.011693541106065,0.002668103097123
"814",3.83557225664845,3.82501948563731,0.010552771011137,0.002751289848039
"815",3.40614758606534,3.39388723604497,0.012260350020365,0.003599477036909
"816",3.31276713093393,3.30446050598402,0.008306624949905,0.002507458152533
"817",3.32564120556344,3.31733408439322,0.008307121170216,0.002497900602242
"818",3.34466612854158,3.33644814987201,0.008217978669568,0.00245704006132
"819",3.36756722710561,3.35936292697443,0.008204300131183,0.002436269145615
"820",3.17801662534475,3.1703933965473,0.007623228797453,0.002398737859537
"821",2.78761412855238,2.78079841248109,0.00681571607129,0.002444999830313
"822",2.41121968996595,2.40537780401064,0.005841885955309,0.002422792904197
"823",2.03973506367765,2.03477391033084,0.004961153346809,0.002432253793718
"824",1.65418482219684,1.65069371226127,0.003491109935567,0.00211047150761
"825",1.22803855183884,1.225134319684,0.002904232154837,0.002364935653273
"826",0.810152702819323,0.807896307611372,0.002256395207951,0.00278514803456
"827",0.648113422677852,0.646549922093982,0.00156350058387,0.002412387290808
"828",0.040777339192573,0.040498726273654,0.000278612918919,0.006832542888667
"829",0,0,0,"#DIV/0!"
"830",0,0,0,"#DIV/0!"
"831",0,0,0,"#DIV/0!"
"832",0,0,0,"#DIV/0!"
"833",0,0,0,"#DIV/0!"
"834",0,0,0,"#DIV/0!"
"835",0,0,0,"#DIV/0!"
"836",0,0,0,"#DIV/0!"
"837",0,0,0,"#DIV/0!"
"838",0,0,0,"#DIV/0!"
"839",0,0,0,"#DIV/0!"
"840",0,0,0,"#DIV/0!"
"841",0,0,0,"#DIV/0!"
"842",0,0,0,"#DIV/0!"
"843",0,0,0,"#DIV/0!"
"844",0,0,0,"#DIV/0!"
"845",0.250081367790699,0.249455344310263,0.000626023480436,0.002503279176559
"846",0.41238071655971,0.41141592792701,0.0009647886327,0.002339558068449
"847",0.583051650261041,0.581859660305781,0.00119198995526,0.002044398561819
"848",1.05595942740911,1.05352038575802,0.00243904165109,0.002309787277599
"849",1.59945000585867,1.59576568839839,0.003684317460283,0.002303490229008
"850",2.16409165548976,2.16122714980156,0.002864505688199,0.001323652665511
"851",2.66157926627784,2.65549708687467,0.006082179403165,0.002285176879842
"852",3.15501765723457,3.14780107224942,0.007216584985148,0.002287335846948
"853",3.64156950739562,3.63319318179856,0.00837632559706,0.002300196544388
"854",4.11132925975835,4.10187827088521,0.009450988873142,0.002298767205451
"855",4.55166496420861,4.54158290839405,0.010082055814563,0.002215025906749
"856",4.96299931043177,4.95185791054973,0.011141399882036,0.002244892490438
"857",5.34748250769917,5.33555028794217,0.011932219757001,0.00223137144251
"858",5.70948557517841,5.6971520325169,0.012333542661513,0.002160184573393
"859",5.81534210155951,5.80287939085974,0.012462710699767,0.002143074385327
"860",5.70463220853708,5.69228238341748,0.012349825119602,0.002164876659554
"861",5.64395091912593,5.63175633191713,0.012194587208799,0.002160647281229
"862",5.63774682069197,5.62581460436923,0.011932216322745,0.002116486728164
"863",5.60215567564592,5.59262576705078,0.009529908595144,0.001701114561413
"864",5.37084500244237,5.35966984779225,0.011175154650123,0.002080706973491
"865",5.19955117217614,5.18874520307872,0.010805969097415,0.002078250360385
"866",5.09575198646053,5.08535029090126,0.01040169555927,0.002041248394134
"867",5.00119166760123,4.99411006493028,0.007081602670947,0.001415983057963
"868",4.48200560049736,4.47351611068007,0.008489489817294,0.001894127445167
"869",3.88168698502705,3.87405635489267,0.007630630134377,0.001965802539929
"870",3.32643614633707,3.32000170706306,0.006434439274014,0.001934334221656
"871",2.79122328938683,2.78536813121173,0.005855158175104,0.002097703253397
"872",2.36794353424921,2.36171872302657,0.00622481122264,0.002628783639731
"873",2.03652139101177,2.0324396106007,0.004081780411066,0.002004290467599
"874",1.68108288082294,1.67815375482314,0.002929125999797,0.001742404275965
"875",1.30365090147825,1.30127834592713,0.00237255555112,0.001819931661482
"876",0.909138774004532,0.906458232610021,0.002680541394511,0.002948440294438
"877",0.740427845332306,0.739057224243879,0.001370621088427,0.001851120398925
"878",0.094320006581256,0.094098847883288,0.000221158697968,0.002344769746998
"879",0,0,0,"#DIV/0!"
"880",0,0,0,"#DIV/0!"
"881",0,0,0,"#DIV/0!"
"882",0,0,0,"#DIV/0!"
"883",0,0,0,"#DIV/0!"
"884",0,0,0,"#DIV/0!"
"885",0,0,0,"#DIV/0!"
"886",0,0,0,"#DIV/0!"
"887",0,0,0,"#DIV/0!"
"888",0,0,0,"#DIV/0!"
"889",0,0,0,"#DIV/0!"
"890",0,0,0,"#DIV/0!"
"891",0,0,0,"#DIV/0!"
"892",0,0,0,"#DIV/0!"
"893",0,0,0,"#DIV/0!"
"894",0,0,0,"#DIV/0!"
"895",0,0,0,"#DIV/0!"
"896",0,0,0,"#DIV/0!"
"897",0,0,0,"#DIV/0!"
"898",0.101935499347746,0.101764453866053,0.000171045481693,0.001677977571966
"899",0.435128870652989,0.434337851504097,0.000791019148892,0.001817896265318
"900",0.549537063896423,0.548926673567621,0.000610390328802,0.001110735506126
"901",1.00248302795808,1.00071649393067,0.001766534027412,0.001762158538495
"902",1.5448564903345,1.54222723448765,0.002629255846845,0.001701941807084
"903",2.14929282385856,2.14567311832798,0.003619705530583,0.001684137912899
"904",2.79160959171713,2.78694369384903,0.004665897868104,0.001671400571895
"905",3.453235593508,3.44744833474397,0.005787258764033,0.00167589456535
"906",4.10405691346386,4.0991154256044,0.004941487859464,0.001204049545038
"907",4.59646457000053,4.58872534969123,0.007739220309299,0.001683733267479
"908",5.01468277355889,5.00625063932966,0.008432134229226,0.00168148906122
"909",5.40324694669107,5.39421514113201,0.009031805559061,0.001671551503785
"910",5.76363262379891,5.75408166903071,0.009550954768199,0.001657106792123
"911",5.85865617185482,5.8486187265662,0.010037445288619,0.001713267512922
"912",5.72567982893088,5.71627144340891,0.009408385521966,0.001643190992697
"913",5.62993530248059,5.6207414958044,0.009193806676194,0.001633021728002
"914",5.57451222476084,5.56542399319005,0.009088231570788,0.0016303187085
"915",5.51045918240561,5.50310838126461,0.007350801141,0.001333972523464
"916",5.34118126294925,5.33343256934313,0.007748693606119,0.001450745298586
"917",5.22137472720351,5.21231146831997,0.009063258883542,0.001735799354971
"918",5.15819235474919,5.14970387562062,0.008488479128573,0.001645630590096
"919",5.1057633443852,5.10122283844976,0.004540505935442,0.000889290323343
"920",4.67625576397404,4.66902345902054,0.007232304953503,0.001546601665636
"921",4.18175183286075,4.17517919346574,0.006572639395013,0.001571743053561
"922",3.73730040289229,3.73172423176584,0.005576171126452,0.001492031821187
"923",3.31873249678756,3.31414183034212,0.004590666445437,0.001383258955002
"924",2.96745828815619,2.95871994341724,0.008738344738954,0.002944723696313
"925",2.66825541091384,2.66418496612459,0.004070444789246,0.001525507930237
"926",2.35524518598686,2.35014146211324,0.005103723873618,0.002166960749557
"927",2.02524864132283,2.02237229869934,0.002876342623492,0.001420241724795
"928",1.6604850855656,1.6576817331952,0.002803352370396,0.001688273140641
"929",1.22709198031225,1.22521201588097,0.00187996443128,0.001532048502836
"930",0.839851440832717,0.838161945983302,0.001689494849415,0.002011659166459
"931",0.734902422467712,0.733704765181756,0.001197657285957,0.0016296820494
"932",0.00980944535695,0.009783743094886,2.57022620644368E-05,0.002620154466351
"933",0,0,0,"#DIV/0!"
"934",0,0,0,"#DIV/0!"
"935",0,0,0,"#DIV/0!"
"936",0,0,0,"#DIV/0!"
